date_time,lat,lon,base,neighborhood
2014-09-28 08:36:06,40.69889,-74.15957,B02617,Newark
2014-09-28 08:36:11,40.67908,-74.00288,B02617,Lower Manhattan
2014-09-28 08:38:20,40.74867,-73.98604,B02682,Midtown Manhattan
2014-09-28 08:40:28,40.67715,-73.94665,B02598,Brooklyn
2014-09-28 08:40:35,40.79232,-74.01722,B02617,Midtown Manhattan
2014-09-28 08:43:01,40.7854,-73.96979,B02617,Midtown Manhattan
2014-09-28 08:43:57,40.75157,-73.99677,B02617,Midtown West
2014-09-28 08:45:01,40.72952,-73.97881,B02617,Midtown Manhattan
2014-09-28 08:45:03,40.74858,-73.99799,B02617,Midtown West
2014-09-28 08:47:55,40.69523,-73.81382,B02764,Queens
2014-09-28 08:49:24,40.74542,-73.98525,B02617,Midtown Manhattan
2014-09-28 08:50:26,40.74154,-73.94458,B02682,Midtown Manhattan
2014-09-28 08:52:21,40.7868,-73.96037,B02617,Midtown Manhattan
2014-09-28 08:55:00,40.72047,-73.97192,B02512,Lower Manhattan
2014-09-28 08:59:25,40.85869,-73.84548,B02617,Bronx
2014-09-28 09:00:06,40.67132,-74.18721,B02764,Newark
2014-09-28 09:00:46,40.74897,-73.98663,B02764,Midtown Manhattan
2014-09-28 09:02:59,40.65602,-73.91207,B02682,Brooklyn
2014-09-28 09:03:31,40.75334,-73.99748,B02598,Midtown Manhattan
2014-09-28 09:03:37,40.75882,-73.99217,B02617,Midtown Manhattan
2014-09-28 09:07:47,40.77967,-73.88077,B02764,LaGuardia
2014-09-28 09:09:39,40.71721,-73.9799,B02617,Lower Manhattan
2014-09-28 09:11:22,40.72046,-73.80985,B02617,Queens
2014-09-28 09:12:48,40.75271,-73.98201,B02598,Midtown West
2014-09-28 09:14:32,40.65191,-73.94302,B02764,Brooklyn
2014-09-28 09:15:43,40.78151,-73.98,B02682,Midtown Manhattan
2014-09-28 09:22:05,40.83417,-73.872,B02598,Bronx
2014-09-28 09:26:25,40.69758,-73.9248,B02617,Brooklyn
2014-09-28 09:30:09,40.7809,-74.02924,B02598,Midtown Manhattan
2014-09-28 09:31:28,40.7028,-73.99194,B02512,Lower Manhattan
2014-09-28 09:39:21,40.67421,-73.92335,B02598,Brooklyn
2014-09-28 09:40:09,40.68667,-74.15836,B02598,Newark
2014-09-28 09:41:19,40.77309,-73.97871,B02682,Midtown West
2014-09-28 09:44:33,40.77287,-74.02879,B02512,Midtown Manhattan
2014-09-28 09:44:35,40.74279,-73.801,B02617,Queens
2014-09-28 09:46:05,40.66026,-73.96393,B02598,Brooklyn
2014-09-28 09:46:20,40.77423,-73.87184,B02617,LaGuardia
2014-09-28 09:47:08,40.63963,-73.78214,B02512,JFK
2014-09-28 09:48:36,40.72189,-73.76182,B02682,Queens
2014-09-28 09:49:36,40.72762,-73.99523,B02598,Midtown West
2014-09-28 09:49:44,40.71643,-73.769,B02617,Queens
2014-09-28 09:50:49,40.75894,-73.96687,B02598,Midtown Manhattan
2014-09-28 09:52:34,40.82274,-73.88884,B02512,Bronx
2014-09-28 09:53:25,40.64062,-73.77765,B02598,JFK
2014-09-28 09:54:41,40.71204,-73.77276,B02617,Queens
2014-09-28 10:00:00,40.68891,-74.00566,B02764,Lower Manhattan
2014-09-28 10:01:08,40.73618,-73.98628,B02598,Lower Manhattan
2014-09-28 10:04:32,40.67239,-74.02716,B02764,Lower Manhattan
2014-09-28 10:08:01,40.72449,-74.0134,B02682,Lower Manhattan
2014-09-28 10:10:20,40.72961,-73.97003,B02598,Lower Manhattan
2014-09-28 10:11:04,40.73347,-74.01525,B02512,Lower Manhattan
2014-09-28 10:12:49,40.7467,-74.00523,B02682,Midtown Manhattan
2014-09-28 10:14:43,40.69551,-73.99214,B02617,Lower Manhattan
2014-09-28 10:17:57,40.74149,-73.81569,B02598,Queens
2014-09-28 10:23:57,40.74434,-73.825,B02764,Queens
2014-09-28 10:24:15,40.71801,-73.98059,B02598,Lower Manhattan
2014-09-28 10:24:17,40.78988,-73.94665,B02617,Midtown Manhattan
2014-09-28 10:24:49,40.82363,-73.9689,B02682,Midtown Manhattan
2014-09-28 10:28:57,40.76665,-74.00491,B02617,Midtown Manhattan
2014-09-28 10:35:09,40.72601,-73.91524,B02598,Brooklyn
2014-09-28 10:38:15,40.69253,-74.01588,B02512,Lower Manhattan
2014-09-28 10:39:03,40.69832,-74.01625,B02617,Lower Manhattan
2014-09-28 10:40:26,40.72747,-74.00732,B02682,Midtown West
2014-09-28 10:40:37,40.73777,-74.00752,B02617,Midtown Manhattan
2014-09-28 10:45:07,40.68227,-73.97723,B02617,Lower Manhattan
2014-09-28 10:45:53,40.74345,-73.97552,B02682,Midtown Manhattan
2014-09-28 10:46:36,40.68396,-73.93879,B02598,Brooklyn
2014-09-28 10:49:02,40.62724,-73.9305,B02512,Brooklyn
2014-09-28 10:55:28,40.69603,-74.0168,B02682,Lower Manhattan
2014-09-28 10:58:00,40.78843,-73.96499,B02617,Midtown Manhattan
2014-09-28 10:59:32,40.75191,-74.03058,B02512,Lower Manhattan
2014-09-28 11:00:27,40.70555,-73.97512,B02682,Lower Manhattan
2014-09-28 11:00:31,40.68397,-73.98709,B02598,Brooklyn
2014-09-28 11:00:55,40.76046,-73.99115,B02682,Midtown Manhattan
2014-09-28 11:02:15,40.76611,-73.99381,B02617,Midtown Manhattan
2014-09-28 11:03:37,40.74282,-73.98711,B02512,Midtown West
2014-09-28 11:04:52,40.70964,-74.01454,B02617,Lower Manhattan
2014-09-28 11:07:33,40.76225,-73.98638,B02617,Midtown Manhattan
2014-09-28 11:08:17,40.82082,-73.85343,B02512,Bronx
2014-09-28 11:11:54,40.7634,-73.99458,B02598,Midtown Manhattan
2014-09-28 11:13:01,40.7346,-73.98722,B02617,Midtown Manhattan
2014-09-28 11:13:58,40.66767,-73.91773,B02764,Brooklyn
2014-09-28 11:27:27,40.77851,-73.88741,B02617,LaGuardia
2014-09-28 11:31:24,40.73072,-74.00593,B02682,Midtown Manhattan
2014-09-28 11:32:42,40.71225,-73.9289,B02617,Brooklyn
2014-09-28 11:36:20,40.74259,-73.96122,B02598,Midtown Manhattan
2014-09-28 11:37:42,40.76496,-73.97586,B02764,Midtown Manhattan
2014-09-28 11:38:48,40.71741,-74.01956,B02598,Lower Manhattan
2014-09-28 11:39:47,40.69653,-73.9901,B02512,Lower Manhattan
2014-09-28 11:41:40,40.76108,-74.01618,B02764,Midtown West
2014-09-28 11:43:32,40.79137,-73.87257,B02682,LaGuardia
2014-09-28 11:44:11,40.72718,-73.97913,B02617,Midtown West
2014-09-28 11:47:33,40.70732,-73.99322,B02617,Lower Manhattan
2014-09-28 11:50:45,40.77698,-74.00519,B02682,Midtown Manhattan
2014-09-28 11:50:59,40.83861,-73.86261,B02617,Bronx
2014-09-28 11:52:49,40.76786,-73.98167,B02617,Midtown West
2014-09-28 11:54:11,40.73034,-73.97417,B02512,Midtown Manhattan
2014-09-28 11:55:43,40.85817,-73.8839,B02682,Bronx
2014-09-28 11:58:01,40.85338,-73.86771,B02617,Bronx
2014-09-28 11:58:16,40.70846,-73.81547,B02598,Queens
2014-09-28 11:59:07,40.75822,-73.98354,B02617,Midtown Manhattan
2014-09-28 12:01:24,40.68819,-73.90643,B02617,Brooklyn
2014-09-28 12:05:40,40.76533,-73.99701,B02764,Midtown Manhattan
2014-09-28 12:07:47,40.64743,-73.78196,B02764,JFK
2014-09-28 12:08:49,40.82329,-73.87308,B02512,Bronx
2014-09-28 12:09:19,40.71245,-73.79434,B02682,Queens
2014-09-28 12:10:41,40.75067,-74.0063,B02682,Midtown West
2014-09-28 12:14:17,40.79714,-73.98714,B02682,Midtown Manhattan
2014-09-28 12:15:16,40.72813,-73.98543,B02598,Midtown Manhattan
2014-09-28 12:17:52,40.70025,-73.95331,B02764,Brooklyn
2014-09-28 12:22:12,40.68778,-73.94054,B02764,Brooklyn
2014-09-28 12:22:22,40.69815,-73.95305,B02617,Brooklyn
2014-09-28 12:24:09,40.73114,-73.81403,B02617,Queens
2014-09-28 12:24:18,40.74516,-73.97388,B02512,Midtown Manhattan
2014-09-28 12:27:44,40.712,-73.97534,B02764,Lower Manhattan
2014-09-28 12:28:36,40.74279,-74.0202,B02598,Midtown West
2014-09-28 12:28:39,40.77883,-73.87081,B02682,LaGuardia
2014-09-28 12:30:44,40.75259,-74.00898,B02682,Midtown Manhattan
2014-09-28 12:31:34,40.81037,-73.95862,B02512,Midtown Manhattan
2014-09-28 12:37:19,40.64198,-73.76697,B02617,JFK
2014-09-28 12:38:07,40.76043,-73.97587,B02682,Midtown Manhattan
2014-09-28 12:38:42,40.67143,-73.92781,B02764,Brooklyn
2014-09-28 12:41:23,40.73864,-73.95331,B02512,Midtown Manhattan
2014-09-28 12:41:51,40.72966,-73.95155,B02617,Brooklyn
2014-09-28 12:44:18,40.73273,-73.94384,B02598,Midtown Manhattan
2014-09-28 12:49:53,40.77423,-73.9862,B02512,Midtown West
2014-09-28 12:51:17,40.69656,-74.02291,B02512,Lower Manhattan
2014-09-28 12:51:28,40.72589,-73.92062,B02617,Brooklyn
2014-09-28 12:54:19,40.74778,-73.99287,B02617,Midtown West
2014-09-28 12:56:19,40.76698,-73.98356,B02682,Midtown Manhattan
2014-09-28 13:00:46,40.72051,-73.75547,B02598,Queens
2014-09-28 13:02:41,40.68909,-73.94229,B02598,Brooklyn
2014-09-28 13:02:46,40.7536,-74.02385,B02598,Midtown Manhattan
2014-09-28 13:04:58,40.79121,-73.92249,B02617,Midtown Manhattan
2014-09-28 13:09:10,40.71116,-73.98626,B02598,Lower Manhattan
2014-09-28 13:09:31,40.67602,-73.95019,B02598,Brooklyn
2014-09-28 13:13:12,40.7588,-74.01323,B02764,Midtown West
2014-09-28 13:14:18,40.70282,-74.17593,B02617,Newark
2014-09-28 13:14:38,40.74018,-74.0139,B02617,Lower Manhattan
2014-09-28 13:15:51,40.75982,-73.98322,B02598,Midtown Manhattan
2014-09-28 13:17:58,40.76417,-73.99798,B02598,Midtown Manhattan
2014-09-28 13:21:23,40.73528,-73.98838,B02617,Midtown West
2014-09-28 13:22:55,40.64506,-73.78242,B02617,JFK
2014-09-28 13:23:49,40.74468,-73.98618,B02598,Lower Manhattan
2014-09-28 13:25:21,40.74037,-74.00368,B02598,Lower Manhattan
2014-09-28 13:25:22,40.725,-74.00889,B02682,Lower Manhattan
2014-09-28 13:26:32,40.7624,-73.985,B02617,Midtown Manhattan
2014-09-28 13:35:38,40.75406,-73.94784,B02682,Midtown Manhattan
2014-09-28 13:37:04,40.6902,-74.01051,B02617,Lower Manhattan
2014-09-28 13:37:27,40.74302,-74.02386,B02617,Midtown Manhattan
2014-09-28 13:37:33,40.75724,-73.95187,B02682,Midtown Manhattan
2014-09-28 13:40:48,40.71753,-74.00182,B02617,Lower Manhattan
2014-09-28 13:41:16,40.76474,-73.98811,B02512,Midtown Manhattan
2014-09-28 13:45:38,40.74768,-73.94738,B02512,Midtown Manhattan
2014-09-28 13:46:50,40.84134,-73.86329,B02682,Bronx
2014-09-28 13:47:11,40.73591,-73.82117,B02617,Queens
2014-09-28 13:47:30,40.77533,-74.03619,B02598,Midtown Manhattan
2014-09-28 13:48:05,40.78291,-73.86901,B02617,LaGuardia
2014-09-28 13:52:19,40.7384,-73.98072,B02598,Midtown West
2014-09-28 13:55:23,40.76178,-73.94535,B02512,Midtown Manhattan
2014-09-28 13:55:24,40.78102,-73.97244,B02617,Midtown Manhattan
2014-09-28 13:55:26,40.65773,-73.77558,B02598,JFK
2014-09-28 13:55:59,40.8433,-73.84001,B02598,Bronx
2014-09-28 13:56:38,40.72042,-74.0149,B02512,Lower Manhattan
2014-09-28 13:59:52,40.7664,-74.00653,B02682,Midtown Manhattan
2014-09-28 14:00:17,40.74147,-74.00077,B02682,Lower Manhattan
2014-09-28 14:01:18,40.79014,-73.98693,B02682,Midtown Manhattan
2014-09-28 14:02:23,40.81812,-73.99761,B02512,Midtown Manhattan
2014-09-28 14:07:28,40.70319,-73.82452,B02512,Queens
2014-09-28 14:11:40,40.78402,-73.98814,B02512,Midtown Manhattan
2014-09-28 14:13:52,40.73215,-74.03349,B02598,Lower Manhattan
2014-09-28 14:16:31,40.77981,-73.97768,B02682,Midtown Manhattan
2014-09-28 14:16:38,40.78678,-73.86589,B02598,LaGuardia
2014-09-28 14:17:24,40.66265,-73.92889,B02512,Brooklyn
2014-09-28 14:22:24,40.64996,-73.76335,B02617,JFK
2014-09-28 14:23:21,40.68839,-73.7673,B02598,Queens
2014-09-28 14:23:26,40.74517,-73.98266,B02598,Midtown West
2014-09-28 14:29:55,40.69534,-74.03154,B02598,Lower Manhattan
2014-09-28 14:35:32,40.66702,-73.78863,B02617,JFK
2014-09-28 14:35:40,40.71829,-73.81687,B02764,Queens
2014-09-28 14:36:19,40.85488,-73.84535,B02617,Bronx
2014-09-28 14:41:53,40.75736,-74.01745,B02682,Midtown Manhattan
2014-09-28 14:47:36,40.62311,-73.78503,B02617,JFK
2014-09-28 14:47:54,40.65544,-73.93543,B02682,Brooklyn
2014-09-28 14:49:15,40.71266,-74.05565,B02598,Lower Manhattan
2014-09-28 14:53:30,40.6314,-73.77402,B02512,JFK
2014-09-28 15:00:09,40.67144,-73.91737,B02617,Brooklyn
2014-09-28 15:00:42,40.69788,-74.01816,B02764,Lower Manhattan
2014-09-28 15:01:42,40.72798,-73.80081,B02598,Queens
2014-09-28 15:02:21,40.77912,-73.9517,B02512,Midtown Manhattan
2014-09-28 15:02:58,40.67919,-74.18306,B02682,Newark
2014-09-28 15:03:12,40.71011,-73.99212,B02682,Midtown Manhattan
2014-09-28 15:03:26,40.69798,-74.01417,B02598,Lower Manhattan
2014-09-28 15:03:55,40.73236,-73.77902,B02598,Queens
2014-09-28 15:04:36,40.8181,-73.95812,B02764,Midtown Manhattan
2014-09-28 15:05:02,40.62158,-73.76633,B02598,JFK
2014-09-28 15:07:17,40.69606,-74.16706,B02682,Newark
2014-09-28 15:08:27,40.75563,-73.98428,B02617,Midtown Manhattan
2014-09-28 15:10:59,40.69872,-74.01135,B02682,Lower Manhattan
2014-09-28 15:11:07,40.78233,-73.88759,B02598,LaGuardia
2014-09-28 15:12:26,40.69353,-74.16541,B02598,Newark
2014-09-28 15:13:43,40.67668,-73.9852,B02512,Lower Manhattan
2014-09-28 15:16:02,40.73987,-73.81464,B02598,Queens
2014-09-28 15:19:05,40.74814,-73.96853,B02764,Midtown Manhattan
2014-09-28 15:19:16,40.7201,-74.00017,B02598,Lower Manhattan
2014-09-28 15:20:01,40.68511,-73.96721,B02617,Lower Manhattan
2014-09-28 15:20:58,40.73218,-73.78579,B02598,Queens
2014-09-28 15:22:39,40.82083,-73.87773,B02598,Bronx
2014-09-28 15:22:57,40.66658,-73.94592,B02764,Brooklyn
2014-09-28 15:23:13,40.87204,-73.86138,B02682,Bronx
2014-09-28 15:23:27,40.83952,-73.87199,B02617,Bronx
2014-09-28 15:23:33,40.7335,-73.97062,B02598,Midtown Manhattan
2014-09-28 15:24:19,40.72532,-73.8245,B02512,Queens
2014-09-28 15:25:25,40.73721,-73.81071,B02764,Queens
2014-09-28 15:25:55,40.64634,-73.78159,B02617,JFK
2014-09-28 15:29:28,40.68231,-73.9338,B02617,Brooklyn
2014-09-28 15:30:07,40.76255,-73.99001,B02512,Midtown West
2014-09-28 15:30:59,40.70464,-73.76008,B02598,Queens
2014-09-28 15:33:37,40.84149,-73.86757,B02617,Bronx
2014-09-28 15:33:52,40.74887,-73.76458,B02512,Queens
2014-09-28 15:41:20,40.67487,-73.93301,B02598,Brooklyn
2014-09-28 15:43:20,40.74257,-74.0136,B02617,Midtown West
2014-09-28 15:47:31,40.84237,-73.89533,B02682,Bronx
2014-09-28 15:47:42,40.63848,-73.77107,B02682,JFK
2014-09-28 15:48:49,40.82481,-73.85459,B02617,Bronx
2014-09-28 15:50:17,40.74595,-73.97282,B02617,Midtown Manhattan
2014-09-28 15:50:32,40.73466,-73.96284,B02617,Midtown West
2014-09-28 15:50:58,40.73997,-73.99183,B02764,Midtown West
2014-09-28 15:52:04,40.72435,-73.77236,B02617,Queens
2014-09-28 15:58:13,40.74654,-73.98559,B02512,Midtown West
2014-09-28 15:59:59,40.65012,-73.97224,B02764,Brooklyn
2014-09-28 16:00:45,40.70866,-74.01777,B02617,Lower Manhattan
2014-09-28 16:03:21,40.80321,-73.96309,B02617,Midtown Manhattan
2014-09-28 16:04:02,40.73126,-73.99117,B02598,Midtown Manhattan
2014-09-28 16:08:44,40.75693,-74.01381,B02764,Midtown Manhattan
2014-09-28 16:09:51,40.74453,-73.97758,B02617,Midtown West
2014-09-28 16:10:12,40.68886,-73.94403,B02764,Brooklyn
2014-09-28 16:15:26,40.75397,-74.00576,B02512,Midtown West
2014-09-28 16:19:28,40.74402,-74.01996,B02617,Lower Manhattan
2014-09-28 16:20:25,40.6739,-74.18043,B02598,Newark
2014-09-28 16:21:40,40.71527,-73.75993,B02764,Queens
2014-09-28 16:22:41,40.65535,-73.91577,B02598,Brooklyn
2014-09-28 16:22:44,40.74005,-73.81465,B02764,Queens
2014-09-28 16:25:53,40.70716,-73.80937,B02764,Queens
2014-09-28 16:30:10,40.82399,-73.83442,B02598,Bronx
2014-09-28 16:30:31,40.63357,-73.75911,B02617,JFK
2014-09-28 16:32:01,40.78491,-73.96515,B02512,Midtown Manhattan
2014-09-28 16:32:43,40.65972,-73.96043,B02764,Brooklyn
2014-09-28 16:33:04,40.73087,-74.00614,B02764,Midtown Manhattan
2014-09-28 16:35:02,40.75363,-73.9515,B02598,Midtown Manhattan
2014-09-28 16:35:50,40.71261,-73.96247,B02598,Brooklyn
2014-09-28 16:37:02,40.71559,-73.97693,B02598,Lower Manhattan
2014-09-28 16:37:49,40.74915,-73.78252,B02598,Queens
2014-09-28 16:38:49,40.73706,-73.81526,B02764,Queens
2014-09-28 16:38:49,40.72928,-73.9791,B02617,Midtown Manhattan
2014-09-28 16:40:27,40.764,-73.87739,B02682,LaGuardia
2014-09-28 16:41:26,40.62687,-73.78128,B02598,JFK
2014-09-28 16:41:48,40.78047,-73.9542,B02512,Midtown Manhattan
2014-09-28 16:42:52,40.72404,-74.03047,B02598,Lower Manhattan
2014-09-28 16:45:34,40.76691,-74.00489,B02598,Midtown Manhattan
2014-09-28 16:45:35,40.69656,-74.01333,B02764,Lower Manhattan
2014-09-28 16:46:33,40.68292,-74.18079,B02598,Newark
2014-09-28 16:47:16,40.61297,-73.76451,B02617,JFK
2014-09-28 16:48:00,40.86667,-73.88144,B02617,Bronx
2014-09-28 16:48:54,40.75594,-74.02813,B02764,Midtown Manhattan
2014-09-28 16:48:58,40.86609,-73.85034,B02617,Bronx
2014-09-28 16:49:47,40.78553,-73.98891,B02617,Midtown Manhattan
2014-09-28 16:52:07,40.71736,-73.93911,B02682,Brooklyn
2014-09-28 16:54:54,40.71386,-73.80928,B02682,Queens
2014-09-28 16:56:43,40.77078,-74.02518,B02682,Midtown Manhattan
2014-09-28 17:00:44,40.64004,-73.76492,B02764,JFK
2014-09-28 17:02:13,40.69275,-74.18394,B02764,Newark
2014-09-28 17:04:32,40.70958,-74.02977,B02682,Lower Manhattan
2014-09-28 17:05:25,40.74129,-73.83198,B02598,Queens
2014-09-28 17:06:02,40.75629,-73.77911,B02617,Queens
2014-09-28 17:06:18,40.78395,-73.86531,B02682,LaGuardia
2014-09-28 17:06:53,40.80884,-73.98324,B02512,Midtown Manhattan
2014-09-28 17:07:42,40.6398,-73.79243,B02512,JFK
2014-09-28 17:09:25,40.74723,-73.96534,B02682,Midtown Manhattan
2014-09-28 17:11:03,40.74526,-73.79906,B02617,Queens
2014-09-28 17:12:29,40.68328,-74.00218,B02598,Lower Manhattan
2014-09-28 17:13:25,40.73828,-74.05705,B02512,Lower Manhattan
2014-09-28 17:13:44,40.70234,-73.90775,B02617,Brooklyn
2014-09-28 17:14:56,40.67974,-73.94518,B02764,Brooklyn
2014-09-28 17:15:34,40.76169,-73.98415,B02764,Midtown Manhattan
2014-09-28 17:17:07,40.79796,-74.00192,B02598,Midtown Manhattan
2014-09-28 17:17:07,40.73524,-73.98616,B02617,Midtown Manhattan
2014-09-28 17:17:34,40.62913,-73.7808,B02617,JFK
2014-09-28 17:18:43,40.72714,-74.05086,B02598,Lower Manhattan
2014-09-28 17:22:17,40.72038,-73.92596,B02598,Brooklyn
2014-09-28 17:22:30,40.75763,-74.00004,B02617,Midtown Manhattan
2014-09-28 17:24:53,40.63584,-73.91134,B02598,Brooklyn
2014-09-28 17:25:24,40.71932,-73.9948,B02617,Midtown West
2014-09-28 17:26:41,40.74231,-73.9927,B02682,Midtown Manhattan
2014-09-28 17:29:09,40.7389,-73.80482,B02512,Queens
2014-09-28 17:29:38,40.83654,-73.84272,B02682,Bronx
2014-09-28 17:29:51,40.74897,-74.0223,B02764,Midtown Manhattan
2014-09-28 17:30:04,40.63104,-73.77264,B02617,JFK
2014-09-28 17:31:55,40.77797,-73.88919,B02617,LaGuardia
2014-09-28 17:33:36,40.73792,-73.99451,B02764,Lower Manhattan
2014-09-28 17:34:24,40.65612,-73.93297,B02764,Brooklyn
2014-09-28 17:35:03,40.75149,-74.00726,B02598,Midtown Manhattan
2014-09-28 17:36:35,40.76833,-73.97057,B02617,Midtown Manhattan
2014-09-28 17:36:37,40.76655,-73.98373,B02617,Midtown Manhattan
2014-09-28 17:39:00,40.73183,-74.0374,B02598,Lower Manhattan
2014-09-28 17:39:05,40.78669,-73.95275,B02617,Midtown West
2014-09-28 17:41:38,40.74699,-73.99728,B02617,Midtown West
2014-09-28 17:44:49,40.64021,-73.76879,B02682,JFK
2014-09-28 17:45:32,40.76634,-73.96973,B02617,Midtown Manhattan
2014-09-28 17:46:36,40.77199,-73.95841,B02598,Midtown Manhattan
2014-09-28 17:47:00,40.69006,-73.92982,B02764,Brooklyn
2014-09-28 17:48:25,40.86522,-73.82912,B02682,Bronx
2014-09-28 17:52:26,40.7173,-73.79937,B02598,Queens
2014-09-28 17:57:25,40.72781,-73.99934,B02764,Midtown Manhattan
2014-09-28 17:58:17,40.75263,-74.03108,B02512,Midtown Manhattan
2014-09-28 17:59:06,40.70021,-74.03065,B02617,Lower Manhattan
2014-09-28 17:59:45,40.76264,-73.97548,B02617,Midtown Manhattan
2014-09-28 18:00:32,40.7086,-74.03412,B02617,Lower Manhattan
2014-09-28 18:03:39,40.67508,-73.93897,B02512,Brooklyn
2014-09-28 18:06:57,40.69712,-73.9684,B02617,Midtown Manhattan
2014-09-28 18:12:19,40.72382,-73.9615,B02764,Brooklyn
2014-09-28 18:15:19,40.76511,-73.9439,B02598,Midtown Manhattan
2014-09-28 18:17:25,40.65247,-73.77241,B02598,JFK
2014-09-28 18:17:34,40.74471,-73.99413,B02512,Midtown Manhattan
2014-09-28 18:18:20,40.81389,-74.01226,B02617,Midtown Manhattan
2014-09-28 18:20:28,40.65452,-73.93457,B02512,Brooklyn
2014-09-28 18:20:41,40.7459,-73.99815,B02598,Midtown West
2014-09-28 18:21:08,40.84534,-73.87564,B02617,Bronx
2014-09-28 18:21:52,40.70299,-74.009,B02682,Lower Manhattan
2014-09-28 18:22:10,40.77831,-73.98609,B02617,Midtown Manhattan
2014-09-28 18:24:40,40.74769,-74.01294,B02617,Midtown West
2014-09-28 18:25:50,40.71394,-73.96268,B02764,Lower Manhattan
2014-09-28 18:27:04,40.71177,-73.99594,B02598,Lower Manhattan
2014-09-28 18:27:24,40.71401,-73.97771,B02512,Lower Manhattan
2014-09-28 18:28:58,40.74067,-73.98461,B02617,Lower Manhattan
2014-09-28 18:31:41,40.82187,-74.00155,B02512,Midtown Manhattan
2014-09-28 18:33:00,40.76019,-74.00335,B02617,Midtown West
2014-09-28 18:33:07,40.68568,-73.93418,B02512,Brooklyn
2014-09-28 18:33:53,40.61831,-73.77964,B02617,JFK
2014-09-28 18:36:53,40.72871,-74.01651,B02617,Midtown Manhattan
2014-09-28 18:36:57,40.716,-73.99596,B02512,Lower Manhattan
2014-09-28 18:38:12,40.78433,-73.99786,B02617,Midtown Manhattan
2014-09-28 18:41:11,40.72229,-73.99199,B02682,Lower Manhattan
2014-09-28 18:42:54,40.7452,-73.99533,B02617,Midtown West
2014-09-28 18:43:51,40.76737,-73.99832,B02764,Midtown Manhattan
2014-09-28 18:43:58,40.67689,-74.03058,B02598,Lower Manhattan
2014-09-28 18:44:44,40.71999,-73.80221,B02617,Queens
2014-09-28 18:45:03,40.76227,-73.9901,B02617,Midtown Manhattan
2014-09-28 18:45:55,40.7525,-74.0372,B02598,Midtown Manhattan
2014-09-28 18:46:37,40.78705,-74.00471,B02682,Midtown Manhattan
2014-09-28 18:46:52,40.79378,-73.95635,B02512,Midtown Manhattan
2014-09-28 18:48:25,40.77074,-73.9703,B02598,Midtown Manhattan
2014-09-28 18:48:36,40.76168,-74.00006,B02598,Midtown Manhattan
2014-09-28 18:49:52,40.71564,-73.79875,B02617,Queens
2014-09-28 18:50:46,40.76689,-73.99655,B02617,Midtown Manhattan
2014-09-28 18:52:03,40.76264,-73.98507,B02617,Midtown Manhattan
2014-09-28 18:52:26,40.67166,-73.91534,B02512,Brooklyn
2014-09-28 18:53:14,40.7493,-74.03799,B02764,Lower Manhattan
2014-09-28 18:54:24,40.71252,-73.75681,B02617,Queens
2014-09-28 18:54:38,40.83038,-73.97546,B02512,Midtown Manhattan
2014-09-28 18:54:57,40.63301,-73.79415,B02598,JFK
2014-09-28 18:55:03,40.86696,-73.84656,B02512,Bronx
2014-09-28 18:55:50,40.67748,-73.99837,B02512,Brooklyn
2014-09-28 18:59:20,40.68506,-73.95211,B02617,Brooklyn
2014-09-28 19:00:22,40.68553,-73.99904,B02682,Brooklyn
2014-09-28 19:01:13,40.7803,-73.87657,B02512,LaGuardia
2014-09-28 19:01:30,40.707,-73.98683,B02598,Brooklyn
2014-09-28 19:03:32,40.7716,-73.97683,B02682,Midtown Manhattan
2014-09-28 19:08:36,40.68096,-74.17674,B02764,Newark
2014-09-28 19:10:35,40.7395,-73.81353,B02617,Queens
2014-09-28 19:11:32,40.72476,-73.7914,B02617,Queens
2014-09-28 19:13:06,40.6614,-73.96427,B02764,Brooklyn
2014-09-28 19:14:40,40.7261,-74.00518,B02598,Lower Manhattan
2014-09-28 19:14:58,40.70268,-73.94576,B02598,Brooklyn
2014-09-28 19:21:46,40.71161,-73.81297,B02682,Queens
2014-09-28 19:24:44,40.74424,-74.00236,B02682,Midtown Manhattan
2014-09-28 19:29:26,40.73591,-73.79836,B02512,Queens
2014-09-28 19:29:53,40.68853,-74.1666,B02764,Newark
2014-09-28 19:30:39,40.70064,-74.00677,B02617,Lower Manhattan
2014-09-28 19:30:58,40.84915,-73.87037,B02617,Bronx
2014-09-28 19:33:21,40.73083,-73.97223,B02598,Lower Manhattan
2014-09-28 19:33:38,40.74845,-73.79845,B02598,Queens
2014-09-28 19:34:53,40.7397,-73.99942,B02617,Midtown Manhattan
2014-09-28 19:35:54,40.76786,-73.92947,B02617,Midtown Manhattan
2014-09-28 19:36:04,40.75977,-74.0067,B02598,Midtown West
2014-09-28 19:39:23,40.64381,-73.80251,B02617,JFK
2014-09-28 19:41:32,40.73994,-73.97448,B02617,Midtown Manhattan
2014-09-28 19:42:02,40.70793,-73.9209,B02617,Brooklyn
2014-09-28 19:42:29,40.71594,-73.90958,B02512,Brooklyn
2014-09-28 19:42:38,40.73951,-74.01303,B02682,Lower Manhattan
2014-09-28 19:43:38,40.67493,-73.95369,B02617,Brooklyn
2014-09-28 19:45:10,40.78354,-73.86546,B02764,LaGuardia
2014-09-28 19:46:27,40.77477,-73.88184,B02617,LaGuardia
2014-09-28 19:48:13,40.7144,-73.98252,B02617,Midtown Manhattan
